vid,title,tag,time,duration_min,views,link,view_10k
kKnAA_aIufs,Most RARE Street Food Tour of Saudi Arabia - INSANE Camel Platter + FULL Day of Eating Saudi Food!!!,Food,2 months ago,19.883333333333333,"820,987 views",https://www.youtube.com/watch?v=kKnAA_aIufs,82.0987
53me-ICi_f8,Uncle Roger DISGUSTED by this Egg Fried Rice Video (BBC Food),Food,1 year ago,7.933333333333334,"30,924,606 views",https://www.youtube.com/watch?v=53me-ICi_f8,3092.4606
YuozdGbyDWo,Do you like ordering food for the table?,Food,10 months ago,0.6,"19,630,263 views",https://www.youtube.com/watch?v=YuozdGbyDWo,1963.0263
3jYqDuzVR7A,Valley food delivery driver photographed her killer before she was murdered,Food,5 days ago,2.8666666666666667,"1,404,686 views",https://www.youtube.com/watch?v=3jYqDuzVR7A,140.4686
sxt4YCIsn2I,The Legendary Dosa Man of NYC | Street Food Icons,Food,3 years ago,8.316666666666666,"17,022,273 views",https://www.youtube.com/watch?v=sxt4YCIsn2I,1702.2273
vn_os3ClS_k,Here's Why America is About to Run Out of Cars and Food,Food,5 days ago,11.833333333333334,"408,016 views",https://www.youtube.com/watch?v=vn_os3ClS_k,40.8016
-oWyNt7Fptc,"Guy Fieri Eats Two-Meat Pierogi | Diners, Drive-Ins and Dives | Food Network",Food,1 day ago,3.466666666666667,"47,289 views",https://www.youtube.com/watch?v=-oWyNt7Fptc,4.7289
usQ-NT0mH74,India’s Mega Street Food Factories!! Hyderabad Haleem & Biryani!!,Food,11 days ago,19.183333333333334,"2,098,210 views",https://www.youtube.com/watch?v=usQ-NT0mH74,209.821
1SAezMUB8sw,"What is the Best Fast Food PIZZA?? (Tier list - Dominos, Papa John's, Hungry Howie's...)",Food,3 months ago,15.816666666666666,"4,042,607 views",https://www.youtube.com/watch?v=1SAezMUB8sw,404.2607
xmGwCl9pspo,I ordered Indian food for lunch,Food,1 year ago,1.0,"21,586,518 views",https://www.youtube.com/watch?v=xmGwCl9pspo,2158.6518
vHQnr49uJCU,Africa faces a looming food crisis as Ukraine War drags on | DW News,Food,4 days ago,10.7,"38,348 views",https://www.youtube.com/watch?v=vHQnr49uJCU,3.8348
vdnfGR2Q8yg,Food Theory: MrBeast Is WRONG About Wonka's Chocolate River! (Willy Wonka's Chocolate Factory),Food,11 days ago,12.933333333333334,"2,464,289 views",https://www.youtube.com/watch?v=vdnfGR2Q8yg,246.4289
lixkJv3MLdc,US vs UK Coca-Cola | Food Wars,Food,6 months ago,18.066666666666666,"3,004,486 views",https://www.youtube.com/watch?v=lixkJv3MLdc,300.4486
NQDom2gxiVc,Street Food in Peshawar - GOLDEN PULAO Mountain + Charsi Tikka Kabab + Pakistani Street Food Tour!,Food,3 years ago,19.983333333333334,"34,669,902 views",https://www.youtube.com/watch?v=NQDom2gxiVc,3466.9902
sd46IN_jml0,Eating Only Minecraft Food for 50 Hours,Food,4 months ago,9.733333333333333,"6,893,592 views",https://www.youtube.com/watch?v=sd46IN_jml0,689.3592
MtxqrHiP2Mk,$100 Food Truck Challenge!! USA's Street Food of the North!!,Food,9 months ago,17.5,"5,669,356 views",https://www.youtube.com/watch?v=MtxqrHiP2Mk,566.9356
WafWphQzUlo,4 Levels of Poutine: Amateur to Food Scientist | Epicurious,Food,1 month ago,13.816666666666666,"415,236 views",https://www.youtube.com/watch?v=WafWphQzUlo,41.5236
b3e0H-vKSHI,TURNING My HOUSE into a FAST FOOD Restaurant - McDonald's vs Taco Bell at Home DIY,Food,2 months ago,19.483333333333334,"3,536,103 views",https://www.youtube.com/watch?v=b3e0H-vKSHI,353.6103
6-Oj83hX0Zg,ULTIMATE GROCERY SHOP BATTLE (Ep 3/3 JAMIE) | Sorted Food,Food,11 days ago,19.083333333333332,"389,210 views",https://www.youtube.com/watch?v=6-Oj83hX0Zg,38.921
khne_9zuEWY,Eat In One Second - Disney Foods! | People Vs. Food,Food,2 months ago,12.016666666666667,"862,793 views",https://www.youtube.com/watch?v=khne_9zuEWY,86.2793
A4nqqySjul4,Minecraft but there's Food Hearts,Food,3 months ago,16.15,"10,307,371 views",https://www.youtube.com/watch?v=A4nqqySjul4,1030.7371
jLla9VuOl7A,Trying Celebs' Favorite Weird Food Combos!  | People Vs. Food,Food,3 weeks ago,11.333333333333334,"539,202 views",https://www.youtube.com/watch?v=jLla9VuOl7A,53.9202
767xPIjTm2A,Vietnam $100 Street Food Challenge!! Best Street Food in Saigon!!!,Food,2 years ago,19.0,"10,553,280 views",https://www.youtube.com/watch?v=767xPIjTm2A,1055.328
HoAg1trAfIc,Blind Tasting BUDGET vs PREMIUM Ingredients | Where Best to Spend your Money?,Food,4 days ago,19.783333333333335,"370,777 views",https://www.youtube.com/watch?v=HoAg1trAfIc,37.0777
biJxttaumc0,DEEPEST Street Food Tour of Turkey - 5 UNIQUE Street Foods + BEST Hummus Masters!,Food,5 months ago,18.15,"1,479,941 views",https://www.youtube.com/watch?v=biJxttaumc0,147.9941
K6knVq8OfgY,Will The U.S. Face A Food Shortage?,Food,2 months ago,12.283333333333333,"765,834 views",https://www.youtube.com/watch?v=K6knVq8OfgY,76.5834
gDlo750LINo,Reviewing Kitchen Gadgets!! | S2 E7 Sorted Food,Food,2 weeks ago,19.083333333333332,"489,566 views",https://www.youtube.com/watch?v=gDlo750LINo,48.9566
DOYkhnNYOCM,4 Levels of Ice Cream Sandwich: Amateur to Food Scientist | Epicurious,Food,3 weeks ago,14.35,"289,800 views",https://www.youtube.com/watch?v=DOYkhnNYOCM,28.98
MRyWyWIWhrc,Why Miyazaki Mangoes Are So Expensive | So Expensive Food | Business Insider,Food,3 weeks ago,10.0,"1,134,465 views",https://www.youtube.com/watch?v=MRyWyWIWhrc,113.4465
ZWAcyGLkQXs,ILLEGAL Street Food in Africa’s Busiest Market!! (We ate it anyways),Food,3 months ago,16.266666666666666,"2,666,115 views",https://www.youtube.com/watch?v=ZWAcyGLkQXs,266.6115
CRThXlGoWqM,I Ate EVERY Minecraft Food In Real Life...,Food,6 months ago,14.066666666666666,"8,145,508 views",https://www.youtube.com/watch?v=CRThXlGoWqM,814.5508
oYSqYLPHRZg,"Americans Try Brazilian Food For The First Time!! (Pão de Queijo, Feijoada, Beiju de Tapioca)",Food,13 days ago,11.616666666666667,"347,300 views",https://www.youtube.com/watch?v=oYSqYLPHRZg,34.73
DWqVdtiuXdc,I Survived on the World's Cheapest Food!,Food,8 days ago,8.516666666666667,"2,315,559 views",https://www.youtube.com/watch?v=DWqVdtiuXdc,231.5559
3xmi4vUwtlM,Asia’s RAREST Street Food Made Once a Year!! Navruz in Uzbekistan!!,Food,3 weeks ago,16.383333333333333,"1,369,617 views",https://www.youtube.com/watch?v=3xmi4vUwtlM,136.9617
u0RE_zUa3x4,RARE Zimbabwe Tribal Food!! From Giraffes to Goats!!,Food,3 months ago,16.55,"1,410,133 views",https://www.youtube.com/watch?v=u0RE_zUa3x4,141.0133
Dm20K7k_Pgw,15 Forgotten Fast Food Chains,Food,5 days ago,11.066666666666666,"129,945 views",https://www.youtube.com/watch?v=Dm20K7k_Pgw,12.9945
J34YjeHcUc4,PAKISTANI STREET FOOD | Whole Chicken Barbeque Recipe | Village Food,Food,8 days ago,11.5,"1,362,359 views",https://www.youtube.com/watch?v=J34YjeHcUc4,136.2359
I3k4Q7QPkGM,If FOOD were PEOPLE | Funny Food Situations by La La Life Musical,Food,1 year ago,10.833333333333334,"36,376,923 views",https://www.youtube.com/watch?v=I3k4Q7QPkGM,3637.6923
COKgCX246xM,TASTY FOOD HACKS || Genius Ways to Cook Food,Food,6 months ago,15.116666666666667,"1,550,317 views",https://www.youtube.com/watch?v=COKgCX246xM,155.0317
CfB3ll3oQs8,"People Order Food, I Deliver Oblivion - Cooking Simulator",Food,6 months ago,18.366666666666667,"4,717,755 views",https://www.youtube.com/watch?v=CfB3ll3oQs8,471.7755
aje9UGNi_l0,Why you’re always tired (+ food fixes!) 🍜,Food,3 months ago,9.15,"1,300,878 views",https://www.youtube.com/watch?v=aje9UGNi_l0,130.0878
wkX3z7m31ts,"ASMR EATING SPICY FRIEDRICE,SPICY CHICKEN CURRY,CHICKEN LOLLIPOP,ASMR MUKBANG *FOOD EATING*spiceasmr",Food,1 month ago,13.9,"2,555,683 views",https://www.youtube.com/watch?v=wkX3z7m31ts,255.5683
U5bijOlB-4I,Food Theory: NEVER Eat The Right Twix!,Food,1 month ago,14.05,"2,262,203 views",https://www.youtube.com/watch?v=U5bijOlB-4I,226.2203
DDJ-wVNbaIs,Food Theory: The Food Pyramid Conspiracy,Food,5 months ago,17.916666666666668,"2,181,595 views",https://www.youtube.com/watch?v=DDJ-wVNbaIs,218.1595
FjdWBKF2VGY,BHEL PURI | Delicious Bhel Puri with Two Chutneys | Indian Street Food Recipe Cooking in Village,Food,2 months ago,10.583333333333334,"8,498,055 views",https://www.youtube.com/watch?v=FjdWBKF2VGY,849.8055
abHKnPxPXPE,Most UNIQUE Street Food in Saudi Arabia - RARE Village Haneeth Making Process in DEEP South Saudi!,Food,2 months ago,16.15,"924,104 views",https://www.youtube.com/watch?v=abHKnPxPXPE,92.4104
YabsUSETJXY,"Italian Chef horrified by UK's ""Italian"" food!!",Food,13 days ago,14.183333333333334,"641,224 views",https://www.youtube.com/watch?v=YabsUSETJXY,64.1224
MwqtPg9J8qI,Filipino Street Food!! Cebu's #1 LECHON in CARCAR + Chicharron Factory in The Philippines!,Food,3 weeks ago,17.383333333333333,"647,377 views",https://www.youtube.com/watch?v=MwqtPg9J8qI,64.7377
Jm-vpAV7FnU,EGYPT Food Tour!! WORST Place to Shoot in Africa!!,Food,2 months ago,5.9,"2,392,848 views",https://www.youtube.com/watch?v=Jm-vpAV7FnU,239.2848
YMLcMotvlWE,"Try Not To Eat - BTS’ Favorite Foods! (Banana Milk, Kalguksu, Kimchi-jjigae) | People Vs. Food",Food,2 weeks ago,11.716666666666667,"575,303 views",https://www.youtube.com/watch?v=YMLcMotvlWE,57.5303
gLQV_dhnxBo,SUMMER FOOD HACKS AND TRICKS || Crazy Ideas That Will Surprise You by 123 GO! FOOD,Food,1 month ago,9.1,"629,516 views",https://www.youtube.com/watch?v=gLQV_dhnxBo,62.9516
P2BQV3b6RhE,$100 Filipino Street Food Challenge in Manila!! Is It Possible?,Food,1 month ago,11.75,"4,447,893 views",https://www.youtube.com/watch?v=P2BQV3b6RhE,444.7893
2pd-Nrqk188,Trying The Most Unique Nepali Street Food!,Food,4 months ago,6.45,"1,341,120 views",https://www.youtube.com/watch?v=2pd-Nrqk188,134.112
BY6d9xw1Ivs,Spicy Food Fire Noodle Mukbang DONA,Food,10 months ago,5.55,"6,321,755 views",https://www.youtube.com/watch?v=BY6d9xw1Ivs,632.1755
4xWTc9pojow,Worst Food Crimes Taste Test,Food,3 weeks ago,19.2,"1,281,455 views",https://www.youtube.com/watch?v=4xWTc9pojow,128.1455
78osGNNmVRg,Balochi Mutton karahi Recipe By Food Fusion (Bakra Eid Special),Food,5 days ago,3.1333333333333333,"77,993 views",https://www.youtube.com/watch?v=78osGNNmVRg,7.7993
Zt4EjzoQ59M,Kigali Street Food in Rwanda!! East Africa's Meat Paradise!,Food,3 months ago,14.633333333333333,"1,681,315 views",https://www.youtube.com/watch?v=Zt4EjzoQ59M,168.1315
D9wbt8YDLxs,Busting 50 FOOD Myths in 50 Hours! ft. Rosanna Pansino,Food,1 month ago,8.5,"1,794,608 views",https://www.youtube.com/watch?v=D9wbt8YDLxs,179.4608
vzyo5siH224,Hot Cold Food vs. Cold Hot Food Taste Test,Food,1 month ago,16.95,"1,313,327 views",https://www.youtube.com/watch?v=vzyo5siH224,131.3327
Tiy7i6uc960,Ina Garten's Penne Arrabiata | Barefoot Contessa | Food Network,Food,2 weeks ago,7.233333333333333,"91,464 views",https://www.youtube.com/watch?v=Tiy7i6uc960,9.1464
QtYIAimp3TU,Italian Pasta Salad Recipe by food Fusion,Food,5 days ago,2.3666666666666667,"69,673 views",https://www.youtube.com/watch?v=QtYIAimp3TU,6.9673
SKNCTXEYi48,Here's How McDonald's French Fries Are Made. Food Production Processes,Food,8 months ago,14.416666666666666,"9,095,502 views",https://www.youtube.com/watch?v=SKNCTXEYi48,909.5502
cfIkMJHx5RI,Trying FILIPINO FOOD for the FIRST TIME!,Food,3 weeks ago,15.316666666666666,"741,811 views",https://www.youtube.com/watch?v=cfIkMJHx5RI,74.1811
957KcdowAXA,RAINBOW FOOD vs WHITE AND BLACK FOOD || Eating Food Only In 1 Color For 24 Hours By 123GO! SCHOOL,Food,3 months ago,10.016666666666667,"1,883,947 views",https://www.youtube.com/watch?v=957KcdowAXA,188.3947
OSjXIT1brSw,I Think You Should Leave's Best Food Sketches,Food,2 months ago,13.35,"94,338 views",https://www.youtube.com/watch?v=OSjXIT1brSw,9.4338
2IYOLx_yNII,Eating PEN15 Soup in Manila!! EXOTIC China Town Street Food Tour!!,Food,1 month ago,14.583333333333334,"1,797,746 views",https://www.youtube.com/watch?v=2IYOLx_yNII,179.7746
B28ebjEdMTw,Food Theory: Don't Trust Your TASTE! (Mystery Gummy Bear Challenge),Food,4 days ago,18.1,"1,374,660 views",https://www.youtube.com/watch?v=B28ebjEdMTw,137.466
gwoyYIGOf6Y,"ልዩ ጣፋጭ የአትክልት እራት-Bahlie tube, Ethiopian food Recipe",Food,5 months ago,8.566666666666666,"41,900 views",https://www.youtube.com/watch?v=gwoyYIGOf6Y,4.19
1dVrxHvxD1Y,The Coming Food Catastrophe,Food,1 month ago,15.733333333333333,"315,477 views",https://www.youtube.com/watch?v=1dVrxHvxD1Y,31.5477
8blhuQP8SnA,Big Food VS Small Food Emoji Challenge || ASMR MUKBANG FIRE Noodle & Tteokbokki EATING SOUND,Food,2 months ago,6.533333333333333,"6,363,340 views",https://www.youtube.com/watch?v=8blhuQP8SnA,636.334
4H-tgxjy-IA,EXTREME Spicy Food TikTok Compilation 23 🥵,Food,3 weeks ago,18.616666666666667,"1,523,122 views",https://www.youtube.com/watch?v=4H-tgxjy-IA,152.3122
RNwsdNcyHas,Food Theory: Can You Kill Someone With A POTATO? (Dream SMP),Food,2 weeks ago,12.533333333333333,"1,530,974 views",https://www.youtube.com/watch?v=RNwsdNcyHas,153.0974
arGCkge9b_E,I Forced a British Man to Try Every Fast Food Burger,Food,4 days ago,16.1,"1,148,019 views",https://www.youtube.com/watch?v=arGCkge9b_E,114.8019
_T_UPY5qxb0,A Letter of Warning From a Farmer! Food Shortages are Coming!,Food,20 hours ago,9.6,"134,341 views",https://www.youtube.com/watch?v=_T_UPY5qxb0,13.4341
2C7vd2xd3cg,I Spent 50 Hours Only Eating Junk Food,Food,7 days ago,18.35,"780,483 views",https://www.youtube.com/watch?v=2C7vd2xd3cg,78.0483
uxtaP9zIksk,Funny Pranks and Eating Spicy Food 2022 | Funny Mukbang | Pepper Queen Erya & Songsong and Ermao,Food,4 months ago,8.166666666666666,"4,532,676 views",https://www.youtube.com/watch?v=uxtaP9zIksk,453.2676
7_XHcst_frc,This is my healing food,Food,8 months ago,1.0,"6,602,804 views",https://www.youtube.com/watch?v=7_XHcst_frc,660.2804
86TRaQLjVfA,"Russia's war in Ukraine affecting food supply, prices around the world",Food,1 day ago,1.6166666666666667,"2,032 views",https://www.youtube.com/watch?v=86TRaQLjVfA,0.2032
fRpJnS4yc7k,Food Theory: Wait... Coffee is a SOUP?!,Food,1 month ago,12.3,"1,757,653 views",https://www.youtube.com/watch?v=fRpJnS4yc7k,175.7653
2NFDajQyliU,Food Theory: Is MrBeast's Chocolate ILLEGAL? (MrBeast Bars),Food,2 months ago,16.5,"4,611,296 views",https://www.youtube.com/watch?v=2NFDajQyliU,461.1296
JLIIR-KrsSY,$100 Vietnamese Night Market Challenge!! Super CHEAP Street Food in Saigon!!,Food,1 month ago,13.883333333333333,"1,912,733 views",https://www.youtube.com/watch?v=JLIIR-KrsSY,191.2733
WuXjnq2i1Lc,"Because The Food Is So Delicious, Billionaire Buys The Whole Hotel",Food,3 weeks ago,11.7,"1,691,889 views",https://www.youtube.com/watch?v=WuXjnq2i1Lc,169.1889
190emwcnYJ4,What Medieval Junk Food Was Like,Food,4 months ago,10.133333333333333,"2,694,416 views",https://www.youtube.com/watch?v=190emwcnYJ4,269.4416
kH7Dd00HhTc,TYPES OF STUDENTS ON A SCHOOL BUS || Food Sneaking Ideas! Rich VS Broke VS Teacher by 123 GO! FOOD,Food,13 days ago,10.733333333333333,"161,828 views",https://www.youtube.com/watch?v=kH7Dd00HhTc,16.1828
hjzLs_6mqA8,$300 vs $1600 Steak!! Can a Food Expert Spot The Difference? (Feat. @Guga Foods ),Food,4 months ago,14.933333333333334,"3,157,814 views",https://www.youtube.com/watch?v=hjzLs_6mqA8,315.7814
QFvhsTHeNP0,DESI VS CHINESE | Food Challenge with family | Favourite food | Aayu and Pihu Show,Food,9 months ago,15.5,"15,216,949 views",https://www.youtube.com/watch?v=QFvhsTHeNP0,1521.6949
J4bXxO0_17Y,Thai-Lor Swift $1 Buffet All You Can Eat - Thailand Street Food,Food,3 months ago,12.15,"5,413,272 views",https://www.youtube.com/watch?v=J4bXxO0_17Y,541.3272
q2rLZttsVsw,Dum wala Mutton Recipe by Food Fusion,Food,1 day ago,3.2,"42,155 views",https://www.youtube.com/watch?v=q2rLZttsVsw,4.2155
mdi_9o92XcU,Magical 28-Year-Old Permaculture Food Forest – Growing Wild Together,Food,3 weeks ago,15.766666666666667,"136,041 views",https://www.youtube.com/watch?v=mdi_9o92XcU,13.6041
dRlWjGqj2a8,This is what Westerners Really Think about Palembang Food,Food,5 days ago,11.6,"27,896 views",https://www.youtube.com/watch?v=dRlWjGqj2a8,2.7896
pbnxGp-q0b4,BLUE VS PURPLE GIRL || Eating Only 1 Color Food Challenge by 123GO! FOOD,Food,4 months ago,9.7,"1,520,282 views",https://www.youtube.com/watch?v=pbnxGp-q0b4,152.0282
OUVrqNG4d9o,10 SUMMER FAST FOOD HACKS That Will Save You Money!,Food,2 weeks ago,14.2,"954,122 views",https://www.youtube.com/watch?v=OUVrqNG4d9o,95.4122
uNmtmYLXoZc,Teenager robbed after he orders food,Food,8 days ago,3.2333333333333334,"301,276 views",https://www.youtube.com/watch?v=uNmtmYLXoZc,30.1276
KrtC8Ylv-_Q,SPICY* MUTTON BIRYANI WITH MUTTON CURRY KORMA + CHICKEN BIRYANI EATING | FOOD EATING VIDEOS |MUKBANG,Food,4 months ago,10.383333333333333,"8,647,341 views",https://www.youtube.com/watch?v=KrtC8Ylv-_Q,864.7341
t1BAqsYPReM,Habanero Honey Sweet Corn Cake - A Perfect Summer Dessert - Food Wishes,Food,5 days ago,7.85,"63,987 views",https://www.youtube.com/watch?v=t1BAqsYPReM,6.3987
Tdo5FSe8vA4,Guy Fieri's Texas Chili | Guy's Big Bite | Food Network,Food,2 days ago,4.0,"35,766 views",https://www.youtube.com/watch?v=Tdo5FSe8vA4,3.5766
2dbupGVu0As,Food Theory: Are Double Stuf Oreos a SCAM?,Food,1 month ago,13.9,"3,281,045 views",https://www.youtube.com/watch?v=2dbupGVu0As,328.1045
_yyR0NCfBWM,Taking The Iron Out of My Food,Food,5 months ago,0.9333333333333333,"6,346,866 views",https://www.youtube.com/watch?v=_yyR0NCfBWM,634.6866
YTWNt7lkaZw,Food Theory: Coke's SECRET Plot To Kill Crystal Pepsi!,Food,1 month ago,13.266666666666667,"2,096,174 views",https://www.youtube.com/watch?v=YTWNt7lkaZw,209.6174
m1VdwNOWhWI,Little Caesars vs. Chuck E. Cheese Taste Test | Food Feuds,Food,3 weeks ago,19.116666666666667,"1,498,041 views",https://www.youtube.com/watch?v=m1VdwNOWhWI,149.8041
0RXzpbi9z5c,Spicy Qeemay Wala Naan Recipe By Food Fusion,Food,10 days ago,3.95,"135,452 views",https://www.youtube.com/watch?v=0RXzpbi9z5c,13.5452
JLRv8RxwAJw,mukbangers eating TOO much of one food,Food,2 months ago,6.283333333333333,"1,617,921 views",https://www.youtube.com/watch?v=JLRv8RxwAJw,161.7921
IByCoA02awo,"Nostalgia Singapore: SG Hawker food, Snacks & other memories from my growing up years",Food,5 days ago,8.466666666666667,"22,816 views",https://www.youtube.com/watch?v=IByCoA02awo,2.2816
mMaw1OSrR4M,I ate from different food robots for the whole day! #shorts #food #robot,Food,3 weeks ago,1.0,"7,641,565 views",https://www.youtube.com/watch?v=mMaw1OSrR4M,764.1565
lPEin8D3vdU,Mega-Sized USA Fair Food!! Minnesota State Fair Food Factories!!,Food,8 months ago,17.083333333333332,"3,537,875 views",https://www.youtube.com/watch?v=lPEin8D3vdU,353.7875
4o9QYjPaj4Q,How Does It Feel Eating Electric Eel? Spicy Food Challenge || Funny Mukbang || Songsong and Ermao,Food,1 year ago,8.116666666666667,"154,059,226 views",https://www.youtube.com/watch?v=4o9QYjPaj4Q,15405.9226
42tVBw_9zkw,Rainbow Food Dessert Mukbang DONA,Food,11 months ago,4.95,"5,678,025 views",https://www.youtube.com/watch?v=42tVBw_9zkw,567.8025
m7xBtERQsFc,Mango Malai Cake Recipe By Food Fusion (Eid Special),Food,6 days ago,3.316666666666667,"111,189 views",https://www.youtube.com/watch?v=m7xBtERQsFc,11.1189
lIAJhGEJmuY,16-year-old’s food truck stirs up drama after opening across from Montgomery Steak Houston,Food,2 weeks ago,2.9,"1,923,959 views",https://www.youtube.com/watch?v=lIAJhGEJmuY,192.3959
7p2Ep-04f1o,Fieh - Fast Food (Official Music Video),Food,1 day ago,5.6,748 views,https://www.youtube.com/watch?v=7p2Ep-04f1o,0.0748
AU74-VXMRFY,Mango Rabri Cups Recipe By Food Fusion (Eid Special),Food,2 days ago,2.7666666666666666,"66,546 views",https://www.youtube.com/watch?v=AU74-VXMRFY,6.6546
Ld42lJsQhI8,Black VS Pink VS Blue Food Challenge | Having Food of The Same Colors by RATATA CHALLENGE,Food,2 months ago,10.133333333333333,"922,589 views",https://www.youtube.com/watch?v=Ld42lJsQhI8,92.2589
m3ibZ1Ngn1A,POPPY PLAYTIME || Rainbow VS White & Black Cake Challenge! Drawing Mommy Long Legs by 123 GO! FOOD,Food,6 days ago,8.816666666666666,"122,553 views",https://www.youtube.com/watch?v=m3ibZ1Ngn1A,12.2553
nZ3Zc1DJOgY,Exotic THAI FOOD Tour in Bangkok with Mark Wiens! Freaky Thai Food + Yummy Face Challenge,Food,3 years ago,16.35,"8,809,929 views",https://www.youtube.com/watch?v=nZ3Zc1DJOgY,880.9929
eWbQFZWroDs,Food Theory: Skip School! Own A Chick Fil A!,Food,3 months ago,14.316666666666666,"1,959,452 views",https://www.youtube.com/watch?v=eWbQFZWroDs,195.9452
kBgwbvXRTu0,Can Mexican Moms Taste The Difference? Real Mexican Food Vs. Mexican Fast Food,Food,5 months ago,9.483333333333333,"5,317,337 views",https://www.youtube.com/watch?v=kBgwbvXRTu0,531.7337
BpPC7IqKQDQ,Healthies Drink Of India | 🥛🥛🥛Power Drink | Street Drink | Veg Village Food,Food,12 days ago,5.433333333333334,"1,309,321 views",https://www.youtube.com/watch?v=BpPC7IqKQDQ,130.9321
xmcE72oJunI,Mario VS Sonic Animation: Food Battle Round 3,Food,2 months ago,6.783333333333333,"2,361,759 views",https://www.youtube.com/watch?v=xmcE72oJunI,236.1759
bx9krTd7nXQ,Mango Butterscotch Delight Recipe by Food Fusion,Food,2 weeks ago,4.166666666666667,"173,560 views",https://www.youtube.com/watch?v=bx9krTd7nXQ,17.356
psi1N8L_HWY,"[Animation] Delicious RED, BLUE,YELLOW Food! | Mommy,Daddy,Baby Long Legs Mukbang | Poppy Playtime 2",Food,5 days ago,3.0166666666666666,"1,185,509 views",https://www.youtube.com/watch?v=psi1N8L_HWY,118.5509
0XHSVm5NFAs,24 Hours Mini Food Eating Challenge | ShrutiArjunAnand,Food,1 month ago,14.166666666666666,"1,467,213 views",https://www.youtube.com/watch?v=0XHSVm5NFAs,146.7213
4wHaTS7wsvk,BLUE VS RED FOOD CHALLENGE || Eating Only 1 Color Food For 24 HRS! Mukbang by 123 GO! FOOD,Food,9 months ago,8.216666666666667,"16,173,223 views",https://www.youtube.com/watch?v=4wHaTS7wsvk,1617.3223
Bk8twaofPgs,IMPOSSIBLE Food World Records ft. Rosanna Pansino!,Food,3 weeks ago,8.65,"2,774,225 views",https://www.youtube.com/watch?v=Bk8twaofPgs,277.4225
yB1xsqmuwkw,EATING EXPIRED FOOD! 🤢,Food,6 days ago,12.3,"297,568 views",https://www.youtube.com/watch?v=yB1xsqmuwkw,29.7568
BMwyxh9UzNI,LE PIRE VS LE MEILLEUR FAST-FOOD (Feat. Urban),Food,6 months ago,10.1,"1,169,863 views",https://www.youtube.com/watch?v=BMwyxh9UzNI,116.9863
hF1JXJCEWAU,TRYING NEW TIKTOK FOOD HACKS!!🍉🍌🍑,Food,20 hours ago,15.083333333333334,"102,351 views",https://www.youtube.com/watch?v=hF1JXJCEWAU,10.2351
